record_id,group_id,split
emscad_13560,group_11375,train
emscad_13561,group_11376,train
emscad_13562,group_11377,train
emscad_13563,group_11378,train
emscad_13564,group_11379,train
emscad_13566,group_11380,train
emscad_13567,group_11381,train
emscad_13568,group_11382,train
emscad_13569,group_11383,train
emscad_13570,group_11384,train
emscad_13571,group_11385,train
emscad_13573,group_11387,train
emscad_13574,group_09983,train
emscad_13575,group_11388,train
emscad_13577,group_11390,train
emscad_13578,group_11391,train
emscad_13580,group_11393,train
emscad_13581,group_07003,train
emscad_13584,group_11396,train
emscad_13585,group_11397,train
emscad_13586,group_11398,train
emscad_13587,group_11399,train
emscad_13588,group_11400,train
emscad_13589,group_00660,train
emscad_13590,group_11401,train
emscad_13592,group_11403,train
emscad_13593,group_10186,train
emscad_13595,group_11405,train
emscad_13596,group_11406,train
emscad_13598,group_11408,train
emscad_13600,group_11409,train
emscad_13601,group_11410,train
emscad_13603,group_11412,train
emscad_13604,group_07422,train
emscad_13606,group_11414,train
emscad_13607,group_11415,train
emscad_13608,group_11416,train
emscad_13612,group_11418,train
emscad_13613,group_11419,train
emscad_13614,group_11420,train
emscad_13616,group_11422,train
emscad_13618,group_11424,train
emscad_13620,group_11426,train
emscad_13621,group_11427,train
emscad_13622,group_11428,train
emscad_13623,group_11429,train
emscad_13624,group_11430,train
emscad_13625,group_11431,train
emscad_13627,group_11433,train
emscad_13628,group_10349,train
emscad_13632,group_11436,train
emscad_13633,group_11437,train
emscad_13634,group_11438,train
emscad_13637,group_11439,train
emscad_13639,group_11441,train
emscad_13640,group_11442,train
emscad_13641,group_02005,train
emscad_13642,group_11443,train
emscad_13646,group_11446,train
emscad_13647,group_11447,train
emscad_13649,group_11448,train
emscad_13651,group_11450,train
emscad_13653,group_11451,train
emscad_13654,group_11452,train
emscad_13655,group_11453,train
emscad_13656,group_11454,train
emscad_13657,group_11455,train
emscad_13659,group_11457,train
emscad_13660,group_11458,train
emscad_13663,group_11461,train
emscad_13664,group_11462,train
emscad_13666,group_00559,train
emscad_13672,group_11468,train
emscad_13675,group_11471,train
emscad_13679,group_11472,train
emscad_13682,group_11474,train
emscad_13687,group_11476,train
emscad_13688,group_11477,train
emscad_13689,group_11478,train
emscad_13690,group_11479,train
emscad_13691,group_11480,train
emscad_13692,group_11481,train
emscad_13693,group_00535,train
emscad_13694,group_11482,train
emscad_13695,group_11483,train
emscad_13696,group_11484,train
emscad_13697,group_11485,train
emscad_13698,group_11486,train
emscad_13700,group_11487,train
emscad_13701,group_11488,train
emscad_13702,group_11489,train
emscad_13705,group_11491,train
emscad_13706,group_10219,train
emscad_13708,group_11493,train
emscad_13709,group_00644,train
emscad_13710,group_11494,train
emscad_13712,group_11496,train
emscad_13714,group_11498,train
emscad_13718,group_11501,train
emscad_13720,group_11503,train
emscad_13722,group_11505,train
emscad_13723,group_07838,train
emscad_13724,group_11506,train
emscad_13726,group_11507,train
emscad_13727,group_11508,train
emscad_13728,group_11509,train
emscad_13730,group_11511,train
emscad_13733,group_11513,train
emscad_13737,group_11515,train
emscad_13738,group_11516,train
emscad_13739,group_11517,train
emscad_13743,group_11520,train
emscad_13744,group_11521,train
emscad_13745,group_11522,train
emscad_13747,group_11524,train
emscad_13749,group_11525,train
emscad_13751,group_11527,train
emscad_13753,group_11529,train
emscad_13756,group_11532,train
emscad_13757,group_11533,train
emscad_13758,group_11534,train
emscad_13759,group_11535,train
emscad_13760,group_11536,train
emscad_13761,group_11537,train
emscad_13763,group_11538,train
emscad_13764,group_11539,train
emscad_13765,group_11540,train
emscad_13766,group_11541,train
emscad_13770,group_04329,train
emscad_13771,group_11545,train
emscad_13773,group_11547,train
emscad_13776,group_00224,train
emscad_13777,group_11549,train
emscad_13778,group_11550,train
emscad_13779,group_11551,train
emscad_13781,group_11552,train
emscad_13782,group_11553,train
emscad_13783,group_07657,train
emscad_13784,group_11554,train
emscad_13785,group_11555,train
emscad_13787,group_11557,train
emscad_13788,group_11558,train
emscad_13789,group_11559,train
emscad_13792,group_11560,train
emscad_13794,group_11561,train
emscad_13797,group_11563,train
emscad_13803,group_11567,train
emscad_13804,group_11568,train
emscad_13806,group_00117,train
emscad_13808,group_11571,train
emscad_13810,group_11573,train
emscad_13811,group_11574,train
emscad_13812,group_11575,train
emscad_13816,group_11579,train
emscad_13817,group_04981,train
emscad_13820,group_11580,train
emscad_13822,group_11582,train
emscad_13823,group_11583,train
emscad_13824,group_11584,train
emscad_13826,group_11585,train
emscad_13830,group_11588,train
emscad_13831,group_11589,train
emscad_13832,group_11590,train
emscad_13833,group_11591,train
emscad_13834,group_11592,train
emscad_13836,group_11593,train
emscad_13837,group_11594,train
emscad_13838,group_11595,train
emscad_13839,group_11596,train
emscad_13840,group_11597,train
emscad_13841,group_11598,train
emscad_13842,group_11599,train
emscad_13843,group_11600,train
emscad_13844,group_11601,train
emscad_13845,group_11602,train
emscad_13846,group_11603,train
emscad_13847,group_11604,train
emscad_13848,group_11605,train
emscad_13849,group_11606,train
emscad_13850,group_11607,train
emscad_13852,group_11608,train
emscad_13855,group_11611,train
emscad_13856,group_11612,train
emscad_13857,group_11613,train
emscad_13858,group_11614,train
emscad_13859,group_11615,train
emscad_13861,group_02118,train
emscad_13862,group_11617,train
emscad_13864,group_11619,train
emscad_13866,group_11620,train
emscad_13867,group_11621,train
emscad_13868,group_11622,train
emscad_13869,group_11623,train
emscad_13870,group_11624,train
emscad_13872,group_11625,train
emscad_13874,group_11627,train
emscad_13878,group_11629,train
emscad_13880,group_11631,train
emscad_13881,group_11632,train
emscad_13883,group_09344,train
emscad_13885,group_11635,train
emscad_13887,group_11637,train
emscad_13889,group_11638,train
emscad_13890,group_11639,train
emscad_13891,group_11640,train
emscad_13892,group_11641,train
emscad_13893,group_11642,train
emscad_13894,group_11643,train
emscad_13895,group_11644,train
emscad_13896,group_11645,train
emscad_13901,group_11648,train
emscad_13904,group_11650,train
emscad_13905,group_11651,train
emscad_13907,group_11653,train
emscad_13908,group_11654,train
emscad_13910,group_11656,train
emscad_13911,group_11657,train
emscad_13913,group_11659,train
emscad_13916,group_11661,train
emscad_13917,group_11662,train
emscad_13919,group_11664,train
emscad_13920,group_11665,train
emscad_13921,group_11666,train
emscad_13922,group_11667,train
emscad_13923,group_11668,train
emscad_13926,group_11670,train
emscad_13928,group_11672,train
emscad_13929,group_11673,train
emscad_13932,group_11676,train
emscad_13933,group_11677,train
emscad_13934,group_11678,train
emscad_13937,group_11681,train
emscad_13938,group_11682,train
emscad_13939,group_11683,train
emscad_13940,group_11684,train
emscad_13942,group_11685,train
emscad_13943,group_11686,train
emscad_13945,group_11688,train
emscad_13947,group_11690,train
emscad_13950,group_11692,train
emscad_13951,group_11693,train
emscad_13952,group_11694,train
emscad_13954,group_11696,train
emscad_13956,group_11698,train
emscad_13958,group_11699,train
emscad_13959,group_11700,train
emscad_13960,group_11701,train
emscad_13961,group_11702,train
emscad_13962,group_11703,train
emscad_13964,group_11705,train
emscad_13965,group_11706,train
emscad_13967,group_11708,train
emscad_13968,group_11709,train
emscad_13969,group_11710,train
emscad_13971,group_11712,train
emscad_13973,group_11714,train
emscad_13977,group_11717,train
emscad_13980,group_11719,train
emscad_13981,group_11720,train
emscad_13982,group_11721,train
emscad_13984,group_00538,train
emscad_13985,group_11722,train
emscad_13986,group_11723,train
emscad_13988,group_11725,train
emscad_13992,group_11728,train
emscad_13994,group_11729,train
emscad_13997,group_11731,train
emscad_13999,group_11733,train
emscad_14000,group_11734,train
emscad_14001,group_11735,train
emscad_14002,group_11736,train
emscad_14004,group_11737,train
emscad_14006,group_11739,train
emscad_14007,group_11740,train
emscad_14009,group_11741,train
emscad_14010,group_11742,train
emscad_14011,group_11743,train
emscad_14012,group_11744,train
emscad_14013,group_11745,train
emscad_14014,group_11746,train
emscad_14015,group_11747,train
emscad_14018,group_11750,train
emscad_14020,group_11751,train
emscad_14021,group_11752,train
emscad_14022,group_11753,train
emscad_14023,group_11754,train
emscad_14024,group_11755,train
emscad_14025,group_11756,train
emscad_14028,group_11759,train
emscad_14030,group_11760,train
emscad_14031,group_11761,train
emscad_14033,group_11762,train
emscad_14034,group_11763,train
emscad_14035,group_11764,train
emscad_14038,group_11766,train
emscad_14040,group_11768,train
emscad_14044,group_11772,train
emscad_14045,group_11773,train
emscad_14046,group_00046,train
emscad_14047,group_11774,train
emscad_14048,group_11775,train
emscad_14049,group_11776,train
emscad_14050,group_11777,train
emscad_14051,group_11778,train
emscad_14052,group_11779,train
emscad_14055,group_11781,train
emscad_14057,group_09093,train
emscad_14058,group_11783,train
emscad_14060,group_11785,train
emscad_14061,group_11786,train
emscad_14063,group_01990,train
emscad_14068,group_11790,train
emscad_14069,group_11791,train
emscad_14070,group_11792,train
emscad_14072,group_11794,train
emscad_14073,group_11795,train
emscad_14075,group_11796,train
emscad_14076,group_11797,train
emscad_14077,group_11798,train
emscad_14078,group_11799,train
emscad_14079,group_11800,train
emscad_14081,group_11801,train
emscad_14082,group_11802,train
emscad_14083,group_11803,train
emscad_14084,group_11804,train
emscad_14087,group_11806,train
emscad_14088,group_11807,train
emscad_14089,group_11808,train
emscad_14090,group_11809,train
emscad_14091,group_11810,train
emscad_14092,group_03399,train
emscad_14093,group_11811,train
emscad_14095,group_11813,train
emscad_14096,group_11814,train
emscad_14097,group_11815,train
emscad_14099,group_11817,train
emscad_14100,group_11818,train
emscad_14102,group_11819,train
emscad_14104,group_11820,train
emscad_14108,group_11823,train
emscad_14111,group_11825,train
emscad_14112,group_11826,train
emscad_14113,group_11827,train
emscad_14114,group_11828,train
emscad_14120,group_11833,train
emscad_14121,group_11834,train
emscad_14124,group_11837,train
emscad_14126,group_11838,train
emscad_14127,group_11839,train
emscad_14128,group_11840,train
emscad_14129,group_11841,train
emscad_14130,group_11842,train
emscad_14131,group_11843,train
emscad_14132,group_11844,train
emscad_14133,group_11845,train
emscad_14134,group_11846,train
emscad_14138,group_11849,train
emscad_14142,group_11851,train
emscad_14143,group_11852,train
emscad_14144,group_11853,train
emscad_14145,group_11854,train
emscad_14146,group_11855,train
emscad_14150,group_11856,train
emscad_14152,group_11857,train
emscad_14154,group_11858,train
emscad_14155,group_11859,train
emscad_14160,group_11863,train
emscad_14162,group_11865,train
emscad_14164,group_11867,train
emscad_14165,group_11868,train
emscad_14167,group_11869,train
emscad_14170,group_11870,train
emscad_14172,group_11871,train
emscad_14174,group_07007,train
emscad_14175,group_11872,train
emscad_14177,group_11873,train
emscad_14179,group_11874,train
emscad_14180,group_11875,train
emscad_14182,group_11876,train
emscad_14185,group_11879,train
emscad_14186,group_11880,train
emscad_14188,group_11882,train
emscad_14189,group_00031,train
emscad_14190,group_11883,train
emscad_14191,group_11884,train
emscad_14195,group_11888,train
emscad_14198,group_11891,train
emscad_14199,group_11892,train
emscad_14200,group_11893,train
emscad_14201,group_11894,train
emscad_14203,group_11895,train
emscad_14204,group_11896,train
emscad_14207,group_11899,train
emscad_14208,group_11900,train
emscad_14209,group_11901,train
emscad_14210,group_11902,train
emscad_14213,group_11903,train
emscad_14214,group_11904,train
emscad_14216,group_11906,train
emscad_14217,group_11907,train
emscad_14218,group_11908,train
emscad_14222,group_11911,train
emscad_14224,group_11913,train
emscad_14229,group_11917,train
emscad_14230,group_11918,train
emscad_14231,group_11919,train
emscad_14232,group_11920,train
emscad_14233,group_11921,train
emscad_14234,group_11922,train
emscad_14237,group_11924,train
emscad_14238,group_11925,train
emscad_14239,group_11926,train
emscad_14240,group_11927,train
emscad_14242,group_11929,train
emscad_14245,group_11931,train
emscad_14246,group_11932,train
emscad_14247,group_11933,train
emscad_14248,group_00535,train
emscad_14250,group_11934,train
emscad_14252,group_11935,train
emscad_14255,group_11936,train
emscad_14256,group_11937,train
emscad_14257,group_11938,train
emscad_14259,group_11939,train
emscad_14260,group_11940,train
emscad_14261,group_11941,train
emscad_14264,group_11944,train
emscad_14266,group_11946,train
emscad_14268,group_11947,train
emscad_14270,group_11949,train
emscad_14271,group_11950,train
emscad_14272,group_11951,train
emscad_14273,group_11952,train
emscad_14276,group_09765,train
emscad_14277,group_11954,train
emscad_14278,group_04088,train
emscad_14279,group_11955,train
emscad_14280,group_11956,train
emscad_14281,group_11957,train
emscad_14282,group_11958,train
emscad_14285,group_11960,train
emscad_14288,group_11961,train
emscad_14290,group_11963,train
emscad_14291,group_11964,train
emscad_14292,group_11965,train
emscad_14293,group_11966,train
emscad_14295,group_11967,train
emscad_14296,group_11968,train
emscad_14297,group_11969,train
emscad_14299,group_11971,train
emscad_14300,group_11972,train
emscad_14301,group_11973,train
emscad_14302,group_11974,train
