record_id,label,outer_split,development_split
emscad_10924,0,train,train
emscad_10925,0,test,test
emscad_10926,0,test,test
emscad_10927,0,train,train
emscad_10928,0,train,train
emscad_10929,0,train,train
emscad_10930,0,train,train
emscad_10931,0,train,train
emscad_10932,0,train,train
emscad_10933,0,train,train
emscad_10934,0,train,train
emscad_10935,0,train,train
emscad_10936,0,train,validation
emscad_10937,0,test,test
emscad_10938,0,train,validation
emscad_10939,0,train,train
emscad_10940,0,train,train
emscad_10941,0,test,test
emscad_10942,0,train,validation
emscad_10943,0,train,train
emscad_10944,0,train,train
emscad_10945,0,train,validation
emscad_10946,0,train,train
emscad_10947,0,train,train
emscad_10948,0,train,train
emscad_10949,0,train,train
emscad_10950,0,test,test
emscad_10951,0,test,test
emscad_10952,0,train,train
emscad_10953,0,train,validation
emscad_10954,1,train,validation
emscad_10955,0,train,train
emscad_10956,0,train,train
emscad_10957,0,train,train
emscad_10958,0,train,train
emscad_10959,0,test,test
emscad_10960,0,test,test
emscad_10961,0,test,test
emscad_10962,1,train,validation
emscad_10963,0,test,test
emscad_10964,0,train,train
emscad_10965,0,train,train
emscad_10966,0,train,train
emscad_10967,0,train,train
emscad_10968,0,test,test
emscad_10969,0,train,train
emscad_10970,0,test,test
emscad_10971,0,train,train
emscad_10972,0,train,validation
emscad_10973,0,train,train
emscad_10974,0,train,train
emscad_10975,0,train,validation
emscad_10976,0,train,train
emscad_10977,0,train,train
emscad_10978,0,train,train
emscad_10979,0,train,train
emscad_10980,0,train,train
emscad_10981,0,train,train
emscad_10982,0,train,train
emscad_10983,0,train,train
emscad_10984,0,train,train
emscad_10985,0,train,validation
emscad_10986,0,train,train
emscad_10987,0,train,train
emscad_10988,0,train,train
emscad_10989,0,train,train
emscad_10990,0,test,test
emscad_10991,0,train,train
emscad_10992,0,train,validation
emscad_10993,0,train,train
emscad_10994,0,train,validation
emscad_10995,0,train,train
emscad_10996,0,train,train
emscad_10997,0,train,validation
emscad_10998,0,train,validation
emscad_10999,0,train,train
emscad_11000,0,train,train
emscad_11001,0,train,train
emscad_11002,0,test,test
emscad_11003,0,train,validation
emscad_11004,0,train,train
emscad_11005,0,train,train
emscad_11006,0,train,validation
emscad_11007,0,train,train
emscad_11008,0,train,validation
emscad_11009,0,train,train
emscad_11010,0,train,train
emscad_11011,0,train,train
emscad_11012,0,train,validation
emscad_11013,0,train,validation
emscad_11014,0,train,train
emscad_11015,0,train,validation
emscad_11016,0,test,test
emscad_11017,0,train,train
emscad_11018,0,train,train
emscad_11019,0,test,test
emscad_11020,0,train,validation
emscad_11021,0,train,validation
emscad_11022,0,train,train
emscad_11023,0,train,train
emscad_11024,0,train,train
emscad_11025,0,train,train
emscad_11026,0,train,train
emscad_11027,0,train,train
emscad_11028,0,test,test
emscad_11029,0,test,test
emscad_11030,0,train,train
emscad_11031,0,train,validation
emscad_11032,0,train,train
emscad_11033,0,test,test
emscad_11034,0,train,validation
emscad_11035,0,test,test
emscad_11036,0,train,validation
emscad_11037,0,train,train
emscad_11038,1,train,validation
emscad_11039,0,train,train
emscad_11040,0,train,train
emscad_11041,0,train,train
emscad_11042,0,train,train
emscad_11043,0,train,validation
emscad_11044,0,train,validation
emscad_11045,0,train,validation
emscad_11046,0,train,validation
emscad_11047,0,train,train
emscad_11048,0,train,train
emscad_11049,0,train,train
emscad_11050,0,train,train
emscad_11051,0,test,test
emscad_11052,0,train,train
emscad_11053,0,train,train
emscad_11054,0,train,train
emscad_11055,0,train,train
emscad_11056,0,test,test
emscad_11057,0,train,validation
emscad_11058,0,test,test
emscad_11059,0,train,train
emscad_11060,0,train,train
emscad_11061,0,train,train
emscad_11062,0,train,train
emscad_11063,0,train,train
emscad_11064,0,train,train
emscad_11065,0,test,test
emscad_11066,0,test,test
emscad_11067,0,train,train
emscad_11068,0,test,test
emscad_11069,0,train,train
emscad_11070,0,train,validation
emscad_11071,0,train,validation
emscad_11072,0,train,train
emscad_11073,0,train,train
emscad_11074,0,train,train
emscad_11075,0,train,train
emscad_11076,0,train,validation
emscad_11077,0,train,train
emscad_11078,1,test,test
emscad_11079,0,train,train
emscad_11080,0,train,train
emscad_11081,0,test,test
emscad_11082,0,train,train
emscad_11083,0,train,train
emscad_11084,0,train,train
emscad_11085,0,train,validation
emscad_11086,0,train,train
emscad_11087,0,train,train
emscad_11088,0,test,test
emscad_11089,0,train,train
emscad_11090,0,train,validation
emscad_11091,0,train,train
emscad_11092,0,train,validation
emscad_11093,0,train,train
emscad_11094,0,train,train
emscad_11095,0,test,test
emscad_11096,0,train,train
emscad_11097,0,test,test
emscad_11098,0,train,train
emscad_11099,0,train,train
emscad_11100,0,train,validation
emscad_11101,0,test,test
emscad_11102,0,train,train
emscad_11103,0,train,validation
emscad_11104,0,train,train
emscad_11105,0,train,train
emscad_11106,0,train,train
emscad_11107,0,test,test
emscad_11108,0,test,test
emscad_11109,0,test,test
emscad_11110,0,test,test
emscad_11111,0,train,train
emscad_11112,0,test,test
emscad_11113,0,train,validation
emscad_11114,0,test,test
emscad_11115,0,train,train
emscad_11116,0,train,train
emscad_11117,0,train,train
emscad_11118,0,train,train
emscad_11119,0,train,train
emscad_11120,0,train,train
emscad_11121,0,train,train
emscad_11122,0,train,validation
emscad_11123,0,train,validation
emscad_11124,0,train,train
emscad_11125,0,train,validation
emscad_11126,0,test,test
emscad_11127,0,train,train
emscad_11128,0,test,test
emscad_11129,0,train,train
emscad_11130,0,train,train
emscad_11131,0,train,train
emscad_11132,0,train,train
emscad_11133,0,train,train
emscad_11134,0,train,train
emscad_11135,0,train,train
emscad_11136,0,train,train
emscad_11137,0,train,train
emscad_11138,0,train,train
emscad_11139,0,train,train
emscad_11140,0,train,validation
emscad_11141,0,train,train
emscad_11142,0,train,train
emscad_11143,0,train,train
emscad_11144,0,test,test
emscad_11145,0,train,train
emscad_11146,0,train,validation
emscad_11147,0,train,train
emscad_11148,0,test,test
emscad_11149,0,test,test
emscad_11150,0,train,train
emscad_11151,0,train,train
emscad_11152,0,test,test
emscad_11153,0,test,test
emscad_11154,0,train,validation
emscad_11155,0,test,test
emscad_11156,0,train,train
emscad_11157,0,train,train
emscad_11158,0,train,train
emscad_11159,0,train,validation
emscad_11160,0,train,train
emscad_11161,0,train,train
emscad_11162,0,train,train
emscad_11163,0,test,test
emscad_11164,0,train,validation
emscad_11165,0,train,train
emscad_11166,0,train,train
emscad_11167,0,train,train
emscad_11168,0,train,train
emscad_11169,0,train,train
emscad_11170,0,train,train
emscad_11171,0,test,test
emscad_11172,0,train,validation
emscad_11173,0,train,train
emscad_11174,0,train,train
emscad_11175,0,test,test
emscad_11176,0,train,validation
emscad_11177,0,train,train
emscad_11178,0,train,train
emscad_11179,0,train,train
emscad_11180,0,train,train
emscad_11181,0,train,train
emscad_11182,0,train,train
emscad_11183,0,train,train
emscad_11184,0,train,train
emscad_11185,0,train,train
emscad_11186,0,train,train
emscad_11187,0,train,train
emscad_11188,0,train,train
emscad_11189,0,train,train
emscad_11190,0,train,train
emscad_11191,0,test,test
emscad_11192,0,train,train
emscad_11193,0,train,train
emscad_11194,0,test,test
emscad_11195,0,train,train
emscad_11196,0,train,train
emscad_11197,0,train,train
emscad_11198,0,test,test
emscad_11199,0,train,validation
emscad_11200,0,train,train
emscad_11201,0,train,train
emscad_11202,0,train,train
emscad_11203,0,train,train
emscad_11204,0,train,validation
emscad_11205,0,train,train
emscad_11206,0,train,train
emscad_11207,0,test,test
emscad_11208,0,train,train
emscad_11209,0,train,train
emscad_11210,0,train,validation
emscad_11211,0,test,test
emscad_11212,0,train,train
emscad_11213,0,train,train
emscad_11214,0,train,train
emscad_11215,0,train,train
emscad_11216,0,train,train
emscad_11217,0,train,validation
emscad_11218,0,train,train
emscad_11219,0,test,test
emscad_11220,0,train,train
emscad_11221,0,train,validation
emscad_11222,0,test,test
emscad_11223,0,train,train
emscad_11224,0,train,validation
emscad_11225,0,train,train
emscad_11226,0,test,test
emscad_11227,0,train,train
emscad_11228,0,train,validation
emscad_11229,0,train,train
emscad_11230,0,train,train
emscad_11231,0,train,train
emscad_11232,0,train,train
emscad_11233,0,test,test
emscad_11234,0,train,train
emscad_11235,0,train,train
emscad_11236,0,train,train
emscad_11237,0,train,validation
emscad_11238,0,test,test
emscad_11239,0,train,validation
emscad_11240,0,test,test
emscad_11241,0,train,validation
emscad_11242,0,train,validation
emscad_11243,0,train,validation
emscad_11244,0,train,train
emscad_11245,0,train,validation
emscad_11246,0,train,train
emscad_11247,0,train,train
emscad_11248,0,train,train
emscad_11249,0,train,train
emscad_11250,0,train,train
emscad_11251,0,train,train
emscad_11252,0,train,validation
emscad_11253,0,train,train
emscad_11254,0,train,train
emscad_11255,0,test,test
emscad_11256,0,train,validation
emscad_11257,0,train,validation
emscad_11258,0,train,train
emscad_11259,0,train,train
emscad_11260,0,train,validation
emscad_11261,0,train,train
emscad_11262,0,train,train
emscad_11263,0,train,train
emscad_11264,0,train,validation
emscad_11265,0,train,train
emscad_11266,0,train,train
emscad_11267,0,train,train
emscad_11268,0,train,train
emscad_11269,0,train,validation
emscad_11270,0,train,train
emscad_11271,0,train,train
emscad_11272,0,train,validation
emscad_11273,0,train,train
emscad_11274,0,train,train
emscad_11275,0,test,test
emscad_11276,0,train,train
emscad_11277,0,test,test
emscad_11278,0,train,validation
emscad_11279,0,train,train
emscad_11280,0,train,train
emscad_11281,0,train,train
emscad_11282,0,train,validation
emscad_11283,0,train,train
emscad_11284,0,train,train
emscad_11285,0,train,validation
emscad_11286,0,train,train
emscad_11287,0,train,train
emscad_11288,0,train,validation
emscad_11289,0,train,train
emscad_11290,0,train,train
emscad_11291,0,train,train
emscad_11292,0,train,train
emscad_11293,0,train,validation
emscad_11294,0,train,train
emscad_11295,0,train,train
emscad_11296,0,test,test
emscad_11297,0,test,test
emscad_11298,0,train,train
emscad_11299,0,train,validation
emscad_11300,0,test,test
emscad_11301,0,train,train
emscad_11302,0,test,test
emscad_11303,0,train,train
emscad_11304,0,train,validation
emscad_11305,0,train,train
emscad_11306,0,train,validation
emscad_11307,0,train,train
emscad_11308,0,train,train
emscad_11309,0,train,train
emscad_11310,0,train,train
emscad_11311,0,test,test
emscad_11312,0,test,test
emscad_11313,0,train,train
emscad_11314,0,train,train
emscad_11315,0,train,validation
emscad_11316,0,train,validation
emscad_11317,0,train,train
emscad_11318,0,train,train
emscad_11319,0,train,train
emscad_11320,0,train,train
emscad_11321,0,train,train
emscad_11322,0,train,train
emscad_11323,0,train,train
emscad_11324,0,train,train
emscad_11325,0,train,train
emscad_11326,0,train,train
emscad_11327,0,test,test
emscad_11328,0,test,test
emscad_11329,0,test,test
emscad_11330,0,train,train
emscad_11331,0,test,test
emscad_11332,0,train,train
emscad_11333,0,train,validation
emscad_11334,0,train,validation
emscad_11335,0,train,train
emscad_11336,0,train,validation
emscad_11337,0,train,validation
emscad_11338,0,train,train
emscad_11339,0,train,train
emscad_11340,0,train,validation
emscad_11341,0,test,test
emscad_11342,0,test,test
emscad_11343,0,train,train
emscad_11344,0,train,validation
emscad_11345,0,train,train
emscad_11346,0,train,train
emscad_11347,0,train,train
emscad_11348,0,train,validation
emscad_11349,0,train,train
emscad_11350,0,train,train
emscad_11351,0,train,validation
emscad_11352,0,test,test
emscad_11353,0,train,train
emscad_11354,0,train,train
emscad_11355,0,train,train
emscad_11356,0,train,validation
emscad_11357,0,train,train
emscad_11358,0,train,train
emscad_11359,0,train,validation
emscad_11360,0,train,train
emscad_11361,0,train,train
emscad_11362,0,test,test
emscad_11363,0,train,train
emscad_11364,0,train,train
emscad_11365,0,train,train
emscad_11366,0,train,train
emscad_11367,0,train,train
emscad_11368,0,test,test
emscad_11369,0,train,train
emscad_11370,0,train,validation
emscad_11371,0,train,train
emscad_11372,0,train,validation
emscad_11373,0,test,test
emscad_11374,0,train,validation
emscad_11375,0,train,train
emscad_11376,0,test,test
emscad_11377,0,train,train
emscad_11378,0,train,train
emscad_11379,0,test,test
emscad_11380,0,train,train
emscad_11381,0,train,train
emscad_11382,0,test,test
emscad_11383,0,train,train
emscad_11384,0,train,train
emscad_11385,0,train,validation
emscad_11386,0,train,train
emscad_11387,0,train,train
emscad_11388,0,train,train
emscad_11389,0,train,train
emscad_11390,1,train,train
emscad_11391,0,test,test
emscad_11392,0,train,train
emscad_11393,0,test,test
emscad_11394,0,train,train
emscad_11395,0,train,train
emscad_11396,0,train,train
emscad_11397,0,test,test
emscad_11398,0,test,test
emscad_11399,0,train,train
emscad_11400,0,train,train
emscad_11401,0,train,train
emscad_11402,0,test,test
emscad_11403,0,train,validation
emscad_11404,0,train,train
emscad_11405,0,train,train
emscad_11406,0,train,validation
emscad_11407,0,test,test
emscad_11408,0,train,train
emscad_11409,0,train,train
emscad_11410,0,train,validation
emscad_11411,0,train,train
emscad_11412,0,train,train
emscad_11413,0,train,train
emscad_11414,0,train,train
emscad_11415,0,train,train
emscad_11416,0,train,train
emscad_11417,0,train,train
emscad_11418,0,train,train
emscad_11419,0,train,train
emscad_11420,0,train,validation
emscad_11421,0,test,test
emscad_11422,0,train,train
emscad_11423,0,test,test
emscad_11424,0,test,test
emscad_11425,0,train,validation
emscad_11426,0,train,train
emscad_11427,0,train,train
emscad_11428,0,train,validation
emscad_11429,0,train,train
emscad_11430,0,train,validation
emscad_11431,0,train,train
emscad_11432,0,train,validation
emscad_11433,0,train,train
emscad_11434,0,train,train
emscad_11435,0,test,test
emscad_11436,0,test,test
emscad_11437,0,train,train
emscad_11438,0,test,test
emscad_11439,0,train,train
emscad_11440,0,train,train
emscad_11441,0,train,train
emscad_11442,0,train,train
emscad_11443,0,train,validation
emscad_11444,0,train,train
emscad_11445,0,train,validation
emscad_11446,0,test,test
emscad_11447,0,train,train
emscad_11448,0,train,validation
emscad_11449,0,test,test
emscad_11450,0,train,train
emscad_11451,0,train,validation
emscad_11452,0,test,test
emscad_11453,0,train,train
emscad_11454,0,train,train
emscad_11455,0,train,train
emscad_11456,0,train,train
emscad_11457,0,train,train
emscad_11458,0,train,train
emscad_11459,0,train,train
emscad_11460,0,test,test
emscad_11461,0,train,train
emscad_11462,0,train,train
emscad_11463,0,train,train
emscad_11464,0,test,test
emscad_11465,0,train,train
emscad_11466,0,train,train
emscad_11467,0,train,train
emscad_11468,0,train,train
emscad_11469,0,train,validation
emscad_11470,0,test,test
emscad_11471,0,train,validation
emscad_11472,0,train,train
emscad_11473,0,test,test
emscad_11474,0,test,test
emscad_11475,0,train,train
emscad_11476,0,train,train
emscad_11477,0,train,validation
emscad_11478,0,train,train
emscad_11479,0,train,train
emscad_11480,0,train,train
emscad_11481,0,train,train
emscad_11482,0,test,test
emscad_11483,0,test,test
emscad_11484,0,train,validation
emscad_11485,0,test,test
emscad_11486,0,train,train
emscad_11487,0,test,test
emscad_11488,0,train,train
emscad_11489,0,train,validation
emscad_11490,0,train,train
emscad_11491,0,train,train
emscad_11492,0,train,train
emscad_11493,0,train,train
emscad_11494,0,train,train
emscad_11495,0,train,train
emscad_11496,0,train,validation
emscad_11497,0,train,validation
emscad_11498,0,train,validation
